naam, type, uri, functie
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#9,"Sectorhoofd grondgebied, Gemeente Goes 2000-2002"
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#10,"Wethouder Middelburg voor de PvdA 2002-okt 2012"
Albert de Vries,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vries-aa-de-pvda#11,"Loco-burgemeester Middelburg 2006-2012"
Ronald Vuijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#1,"MAVO-3"
Ronald Vuijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#2,"MAVO-4"
Ronald Vuijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#3,"Collequium doctum"
Ronald Vuijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#4,"Nederlands recht: juridische bestuurswetenschappen, Rijksuniversiteit Groningen"
Ronald Vuijk,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#5,"Diverse partijcursussen"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#6,"Peletonssergeant, Infanterie Beveiligingscompagnie Hooghalen 1985-1990"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#7,"Juridisch beleidsmedewerker, Provincie Drenthe 1993-1997"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#8,"Juridisch medewerker, Telemarketing Oost-Nederland 1994-1995"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#9,"Juridisch beleidsmedewerker, gemeente Nunspeet 1995-1997"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#10,"Secretaris Nederlandse Juweliers- en Uurwerkenbranche 1997-1999"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#11,"Secretaris MKB-Nederland, regio Rotterdam 1999-2001"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#12,"Programmaleider 'Nederland gaat digitaal', Stichting Syntens 2001-2005"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#13,"Fractievoorzitter VVD gemeenteraad Delft 2002-2005"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#14,"Lid VVD programmacommissie Provinciale Statenverkiezingen Zuid-Holland 2005"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#15,"Lid VVD programmacommissie gemeenteraadsverkiezingen Delft 2005"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#16,"Wethouder Delft, portefeuille economie en kennisstad, vastgoed en grondzaken, publieke dienstverlening, ICT, gemeentelijke huisvesting 2005-2010"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#17,"Gemeenteraadslid VVD Delft 2006"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#18,"Lid commissie leidraad gemeenteraadsverkiezingen, VVD-Bestuurdersvereniging 2008"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#19,"Lid VVD programmacommissie gemeenteraadsverkiezingen Delft 2009"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#20,"Trainer en beoordelaar, Haya van Somerenstichting, vanaf 2009"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#21,"Lid VVD programmacommissie Provinciale Statenverkiezingen Zuid-Holland 2010"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#22,"Vice-fractievoorzitter VVD gemeenteraad Delft 2010-2011"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#23,"Eigenaar 'International Consultancy Delft', vanaf 2010"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#24,"Partner en consultant, Change Management Consultants, Haarlem, vanaf 2010"
Ronald Vuijk,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/vuijk-r-vvd#25,"Wethouder Midden-Delfland, portefeuille financiën, openbare werken en wijkbeheer, groenbeheer, milieu, water(bedrijf), vuilinzameling, riolering, energie, deregulering, verkeer en vervoer 2011-2012"
Frank Wassenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wassenberg-fp-pvdd#1,"Atheneum B, Henric van Veldekecollege, Maastricht"
Frank Wassenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wassenberg-fp-pvdd#2,"Biologie, Rijksuniversiteit Utrecht"
Frank Wassenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wassenberg-fp-pvdd#3,"Beleidsmedewerker, stichting Bont voor Dieren (1993-1999)"
Frank Wassenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wassenberg-fp-pvdd#4,"Senior beleidsmedewerker, vereniging Proefdiervrij (2000-2006)"
Frank Wassenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wassenberg-fp-pvdd#5,"Senior beleidsmedewerker, Koningin Sophia-Vereeniging tot Bescherming van Dieren (2006-2015)"
Frank Wassenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wassenberg-fp-pvdd#6,"Lid, Provinciale Staten Limburg (2007-2011, 2015)"
Steven van Weyenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#1,"Gymnasium, RSG West-Friesland te Hoorn 1985-1991"
Steven van Weyenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#2,"Propedeuse economie, Universiteit van Amsterdam 1991-1992"
Steven van Weyenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#3,"Doctoraal algemene economie, Universiteit van Amsterdam 1992-1996"
Steven van Weyenberg,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#4,"Doctoraal internationale betrekkingen, Universiteit van Amsterdam 1992-1997"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#5,"Stage in Sarajevo als assistent van dhr. Van Thijn, OVSE 1996"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#6,"Post-doctorale beroepsopleiding Financieel Economische Beleidsmedewerker, Erasmus Universiteit Rotterdam en ministeries EZ, FIN en SZW 1996-1997"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#7,"Senior beleidsmedewerker, directie Algemene Economische Politiek, Ministerie van Economische Zaken 1997-2001"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#8,"Lid managementteam, directie Algemene Economische Politiek, Ministerie van Economische Zaken 2001-2004"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#9,"Lid managementteam, directie Europese Integratie en Strategie, Ministerie van Economische Zaken 2004-2006"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#10,"Plaatsvervangend directeur Europa, Mededinging en Consumenten, Ministerie van Economische Zaken 2006-2010"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#11,"Directeur Bureau Europa, Ministerie van Economische Zaken 2010"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#12,"Directeur Relatiebeheer, Uitvoeringsontwikkeling en Aansturing, Ministerie van Sociale Zaken en Werkgelegenheid 2010-2012"
Steven van Weyenberg,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/weyenberg-spra-van-d66#13,"Waarnemend directeur Naleving, Ministerie van Sociale Zaken en Werkgelegenheid 2011-2012"
Jeroen Van Wijngaarden,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#1,"Universiteit van Amsterdam, Faculteit der Rechtsgeleerdheid"
Jeroen Van Wijngaarden,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#2,"Master of Arts"
Jeroen Van Wijngaarden,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#3,"Hotelschool The Hague Hogere hotelschool Den Haag"
Jeroen Van Wijngaarden,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#4,"Bachelor of Hotel Administration"
Jeroen Van Wijngaarden,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#5,"Master Publiekrecht: Staats-en bestuursrecht"
Jeroen Van Wijngaarden,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#6,"Cardiff University, School of Journalism, Media en Cultural Studies"
Jeroen Van Wijngaarden,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#7,"Kon. Ned. Mij. tot bevordering der Pharmacie, Coördinator Public Affairs & Persvoorlichting, 2003 - 2008"
Jeroen Van Wijngaarden,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#8,"Vereniging Hogescholen, Hoofd Informatie & Communicatie, 2008 - 2010"
Jeroen Van Wijngaarden,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#9,"Kon.Ned Mij. tot bevordering der Tandheelkunde, Teamleider Communicatie, 2010 - 2011"
Jeroen Van Wijngaarden,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#10,"Gemeente Amsterdam, deelgemeenten Oud-Zuid en Zuid, raadslid en fractievoorzitter, 2007 - 2014"
Jeroen Van Wijngaarden,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wijngaarden-j-van-vvd#11,"PwC Nederland, Manager Public Affairs, 2011 - 2014"
Agnes Wolbert,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#1,"Atheneum 1976"
Agnes Wolbert,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#2,"Orthopedagogiek, Rijksuniversiteit Groningen 1984"
Agnes Wolbert,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#3,"Wetenschappelijk onderwijs maken & geven, COWOG 1989"
Agnes Wolbert,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#4,"Diverse managementcursussen"
Agnes Wolbert,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#5,"Bedrijfskunde, postdoctoraal, Academie voor management, Rijksuniversiteit Groningen 2001"
Agnes Wolbert,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#6,"Wetenschappelijk medewerker Rijksuniversiteit Groningen, vanaf 1983"
Agnes Wolbert,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#7,"Projectcoördinator/onderzoeker Rijksuniversiteit Groningen, vanaf 1984"
Agnes Wolbert,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#8,"Docent Hogeschool Midden-Nederland (voor leerkrachten speciaal onderwijs), vanaf 1984"
Agnes Wolbert,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#9,"Gedragswetenschapper Dagbehandeling, vanaf 1987"
Agnes Wolbert,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#10,"Hoofd R&D afdeling, vanaf 1996"
Agnes Wolbert,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#11,"Adjunct-directeur Jeugdzorgaanbieder, vanaf 2000"
Agnes Wolbert,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wolbert-ag-pvda#12,"Voorzitter Raad van Bestuur Bureau Jeugdzorg, vanaf 2004"
Bas van 't Wout,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#1,"Gymnasium, Corderius Lyceum Amersfoort 1991-1997"
Bas van 't Wout,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#2,"Geschiedenis, Vrije Universiteit Amsterdam 1997-2003"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#3,"Fractiemedewerker, VVD fractie Amsterdam 2001"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#4,"Assistent-campagneleider gemeenteraadsverkiezingen 2002, VVD fractie Amsterdam 2002"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#5,"Beleidsmedewerker, VVD fractie Amsterdam 2002"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#6,"Medewerker politiek en onderzoek, Progress Management Group Amsterdam 2002"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#7,"Politiek assistent van dhr. Luijten; Eerste Kamerlid VVD 2002-2003"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#8,"Politiek assistent van dhr. Dales; loco-burgemeester en wethouder, Gemeente Amsterdam 2003-2004"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#9,"Oprichter/partner Maatschap uwIdee.nl - De Veth & Van 't Wout 2003-2005"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#10,"Politiek assistent van dhr. van der Burg; fractievoorzitter VVD Amsterdam 2004-2005"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#11,"Politiek assistent van dhr. Rutte; staatssecretaris Onderwijs Cultuur en Wetenschap en later fractievoorzitter VVD Tweede Kamerfractie 2005-2007"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#12,"Campagneleider gemeenteraadsverkiezingen VVD Amsterdam 2006"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#13,"Gemeenteraadslid VVD Amsterdam 2006-2012"
Bas van 't Wout,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/wout-b-van-t-vvd#14,"Strategisch adviseur, Bureau &Maes, Amsterdam 2007-2012"
Loes Ypma,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#1,"HAVO, Minkema College te Woerden 1992-1997"
Loes Ypma,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#2,"Lerarenopleiding Maatschappijleer, Educatieve Faculteit te Amsterdam 1997-2002"
Loes Ypma,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#3,"Doctoraal Politicologie, Universiteit van Amsterdam 2001-2005"
Loes Ypma,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#4,"SOM opleiding trainer medezeggenschap 2008"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#5,"Ambtelijk medewerker gewestbestuur 1999-2001"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#6,"Gemeenteraadslid PvdA Woerden / Progressief Woerden 2000-2007"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#7,"Docent maatschappijleer, Krimpenerwaard College 2004-2006"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#8,"Trainer adviseur organisatieadviesbureau De Beuk 2006-2007"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#9,"Lid recreatieschap De Stichtse Groenlanden 2007-2010"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#10,"Wethouder Woerden (portefeuille financien, cultuur, sport) 2007-2010"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#11,"Wethouder Woerden (portefeuille sociale zaken, wmo, jeugd, onderwijs, sport) 2010-okt 2012"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#12,"Lid AB GGD Midden Nederland 2010-heden"
Loes Ypma,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ypma-l-pvda#13,"Voorzitter DB werkvoorzieningschap de Sluisgroep 2010-heden"
Keklik Yücel,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#1,"LEAO, Mr. Van Marle scholengemeenschap Deventer 1980-1984"
Keklik Yücel,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#2,"MEAO Bedrijfsadministratie, Hanzeschool Deventer 1984-1988"
Keklik Yücel,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#3,"SPD-Bedrijfsadministratie, Overgelder College Deventer 1989-1991"
Keklik Yücel,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#4,"HBO Personeel en Arbeid, Rijkshogeschool IJsselland (nu Saxion) Deventer 1996-2000"
Keklik Yücel,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#5,"Sociaal culturele wetenschappen; politicologie richting bestuurskunde, Vrije Universiteit Amsterdam 2000-2004"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#6,"Voedingsassistente verpleging, Stichting Deventer Ziekenhuizen, Deventer 1984-1988"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#7,"Afdelingssecretaresse verpleegafdeling, Stichting Deventer Ziekenhuizen, Deventer 1988"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#8,"Administratief medewerkster, Uitgeverij De Tijdstroom, Lochem 1989-1991"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#9,"Administratief medewerkster, Drukkerij Salland De Lange, Deventer 1991-1993"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#10,"Telecedente, Randstad uitzendbureau, Deventer 1996"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#11,"Consulent Wet Inschakeling Werkzoekenden, Stichting Deventer Werkt, Deventer 1998-2001"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#12,"Leerplichtambtenaar en RMC, Sector welzijn cultuur en onderwijs, gemeente Deventer 2001-2002"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#13,"Beleidsadviseur maatschappelijk beleid, Sector welzijn cultuur en onderwijs, gemeente Deventer 2002-2007"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#14,"Teammanager, Team Kennis en Verkenning, eenheid Strategische ontwikkeling / Besturen en ontwikkelen, gemeente Deventer 2007-2012"
Keklik Yücel,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/y%C3%BCcel-k-pvda#15,"Tweede Kamerlid PvdA 2010"
Erik Ziengs,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#1,"MAVO"
Erik Ziengs,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#2,"HAVO"
Erik Ziengs,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#3,"Middelbare Hotelschool"
Erik Ziengs,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#4,"Topkadertraining, masterclass VVD"
Erik Ziengs,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#5,"Diverse managementtrainingen"
Erik Ziengs,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#6,"Eigenaar/directeur groothandel in sport- en promotiekleding en reclame-beletteringsbedrijf De Waard Sport en Reclame, vanaf 1988"
Erik Ziengs,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#7,"Voorzitter VVD afdeling Assen 1999-2004"
Erik Ziengs,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/ziengs-e-vvd#8,"Voorzitter VVD Kamercentrale Drenthe 2004-2010"
Halbe Zijlstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/zijlstra-h-vvd#1,"VWO-a, Rijksscholengemeenschap Ooststellingwerf"
Halbe Zijlstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/zijlstra-h-vvd#2,"HEAO Commerciële economie, Hanzehogeschool Groningen"
Halbe Zijlstra,opleiding,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/zijlstra-h-vvd#3,"Sociologie, Rijksuniversiteit Groningen"
Halbe Zijlstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/zijlstra-h-vvd#4,"Accountmanager Arval BV, Nieuwegein 1996-1999"
Halbe Zijlstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/zijlstra-h-vvd#5,"Gemeenteraadslid VVD Utrecht 1998-2001 en 2003-2006"
Halbe Zijlstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/zijlstra-h-vvd#6,"Activity Project Management Services, Driebergen 1999-2001"
Halbe Zijlstra,loopbaan,http://www.tweedekamer.nl/kamerleden/alle_kamerleden/zijlstra-h-vvd#7,"Eigen bedrijf Improvex BV, Utrecht 2001-heden"
